"order_id","order_date","customer_id","customer_name","city","pincode","product_id","product_name","category","quantity","price","discount","total_amount","payment_method","delivery_type","order_status","vendor_id","vendor_name","coupon_code","rating","is_returned","delivery_time_days"
"7076","2025-01-16","C003731","Customer_3731","Solapur","570186","P1041","BreadLoaf","Bakery","1","88","0","88","NetBanking","Express","Delivered","V0061","Vendor_61","","","N","0"
"7077","2025-07-25","C002481","Customer_2481","Patna","484808","P1032","Mayonnaise_250g","Grocery","1","174","0","174","Card","Standard","Delivered","V0184","Vendor_184","","","N","2"
"7078","2025-03-16","C000257","Customer_257","Varanasi","242826","P1032","Mayonnaise_250g","Grocery","2","152","0","304","COD","Standard","Out for Delivery","V0129","Vendor_129","","","N","2"
"7079","2024-06-22","C002834","Customer_2834","Ludhiana","343387","P1010","Eggs_12pc","Dairy","1","178","0","178","COD","Standard","Delivered","V0086","Vendor_86","","","N","2"
"7080","2024-12-19","C003216","Customer_3216","Nellore","838894","P1035","CookingGasRefill","Household","2","161","0","322","NetBanking","Standard","Delivered","V0177","Vendor_177","","5","N","2"
"7081","2025-02-07","C001614","Customer_1614","Lucknow","428491","P1049","BabyWipes","Baby","1","277","0","277","Card","Express","Processing","V0115","Vendor_115","","","N","0"
"7082","2025-03-09","C005394","Customer_5394","Kolhapur","400768","P1018","Mask_10pc","Household","1","201","0","201","Wallet","Standard","Processing","V0019","Vendor_19","","","N","1"
"7083","2024-11-27","C005527","Customer_5527","Bengaluru","747508","P1019","FrozenPeas_500g","Frozen","2","202","48","356","UPI","Standard","Delivered","V0051","Vendor_51","ZP100","5","N","2"
"7084","2024-03-04","C007878","Customer_7878","Durgapur","347714","P1012","Shampoo_200ml","PersonalCare","2","224","0","448","UPI","Standard","Delivered","V0145","Vendor_145","","","N","3"
"7085","2025-03-24","C003888","Customer_3888","Noida","570921","P1005","Apple_1kg","Fruits","1","132","0","132","Wallet","Standard","Delivered","V0168","Vendor_168","","4","N","4"
"7086","2025-09-10","C003559","Customer_3559","Vadodara","368959","P1018","Mask_10pc","Household","1","309","84","225","Wallet","Standard","Delivered","V0085","Vendor_85","FESTIVE10","5","N","1"
"7087","2024-06-04","C001605","Customer_1605","Vadodara","702637","P1042","Maggie_2pack","Snacks","1","93","0","93","Wallet","Standard","Delivered","V0178","Vendor_178","","4","N","3"
"7088","2024-08-07","C002976","Customer_2976","Raipur","403919","P1045","SurgicalGloves","Household","2","206","0","412","COD","Standard","Delivered","V0173","Vendor_173","","4","N","2"
"7089","2025-09-09","C001277","Customer_1277","Hyderabad","931215","P1038","IceCream_500ml","Frozen","1","298","0","298","NetBanking","Express","Delivered","V0154","Vendor_154","","","N","1"
"7090","2025-05-13","C001400","Customer_1400","Nellore","354143","P1010","Eggs_12pc","Dairy","1","145","0","145","NetBanking","Standard","Returned","V0140","Vendor_140","","","Y","1"
"7091","2025-03-10","C005067","Customer_5067","Nellore","720240","P1019","FrozenPeas_500g","Frozen","2","331","0","662","Card","Express","Delivered","V0120","Vendor_120","","","N","0"
"7092","2025-09-10","C007969","Customer_7969","Surat","193346","P1001","Almonds_1kg","Grocery","2","242","0","484","COD","Standard","Delivered","V0171","Vendor_171","","","N","1"
"7093","2025-02-19","C004140","Customer_4140","Bhubaneswar","470653","P1048","BabyDiapers","Baby","1","229","0","229","COD","Standard","Delivered","V0057","Vendor_57","","5","N","1"
"7094","2025-09-08","C004946","Customer_4946","Durgapur","547345","P1013","BathSoap_75g","PersonalCare","1","163","0","163","UPI","Standard","Delivered","V0144","Vendor_144","","","N","2"
"7095","2024-07-08","C000652","Customer_652","Patna","531996","P1024","BiscuitsPack","Snacks","1","77","0","77","COD","Express","Delivered","V0124","Vendor_124","","4","N","0"
"7096","2025-09-06","C006382","Customer_6382","Delhi","371330","P1007","OliveOil_500ml","Grocery","1","219","0","219","COD","Express","Delivered","V0189","Vendor_189","","3","N","2"
"7097","2024-12-09","C003048","Customer_3048","Chandigarh","205123","P1020","Chicken_1kg","Meat","1","363","57","306","Wallet","Standard","Delivered","V0172","Vendor_172","SAVE20","","N","4"
"7098","2024-08-10","C002964","Customer_2964","Shimla","734731","P1009","Rice_5kg","Grocery","1","160","47","113","COD","Standard","Processing","V0037","Vendor_37","NEWUSER50","","N","1"
"7099","2025-03-02","C004127","Customer_4127","Thiruvananthapuram","792612","P1016","RiceCooker","Appliances","1","2759","0","2759","Wallet","Standard","Delivered","V0012","Vendor_12","","4","N","2"
"7100","2024-09-27","C006717","Customer_6717","Jaipur","196949","P1027","Cereal_500g","Grocery","1","247","0","247","COD","Standard","Delivered","V0140","Vendor_140","","","N","4"
"7101","2025-08-12","C001058","Customer_1058","Meerut","413635","P1033","SoyaChunks_500g","Grocery","1","137","0","137","COD","Standard","Delivered","V0045","Vendor_45","","5","N","2"
"7102","2024-05-05","C007974","Customer_7974","Coimbatore","484314","P1028","Butter_200g","Dairy","3","96","0","288","COD","Standard","Delivered","V0053","Vendor_53","","","N","3"
"7103","2024-01-27","C001663","Customer_1663","Gurgaon","649691","P1017","MobileCharger","Electronics","1","733","0","733","UPI","Standard","Delivered","V0121","Vendor_121","","5","N","2"
"7104","2024-01-08","C006545","Customer_6545","Mysore","695774","P1045","SurgicalGloves","Household","3","190","0","570","NetBanking","Standard","Delivered","V0174","Vendor_174","","3","N","1"
"7105","2024-01-13","C000164","Customer_164","Mumbai","635118","P1029","Cheese_200g","Dairy","3","138","0","414","UPI","Standard","Delivered","V0125","Vendor_125","","","N","2"
"7106","2025-03-16","C004964","Customer_4964","Agra","798637","P1045","SurgicalGloves","Household","1","159","0","159","UPI","Express","Delivered","V0041","Vendor_41","","","N","1"
"7107","2025-05-28","C005668","Customer_5668","Nellore","609910","P1047","LipBalm","PersonalCare","2","150","81","219","COD","Standard","Delivered","V0179","Vendor_179","FREESHIP","","N","3"
"7108","2024-06-16","C001416","Customer_1416","Kolhapur","107123","P1045","SurgicalGloves","Household","1","242","0","242","UPI","Standard","Cancelled","V0098","Vendor_98","","","N","3"
"7109","2025-08-30","C005090","Customer_5090","Solapur","655360","P1011","Toothpaste_100g","PersonalCare","2","138","0","276","COD","Standard","Delivered","V0199","Vendor_199","","","N","2"
"7110","2024-07-26","C004504","Customer_4504","Raipur","649346","P1018","Mask_10pc","Household","2","276","0","552","Card","Standard","Delivered","V0130","Vendor_130","","5","N","2"
"7111","2024-01-29","C002569","Customer_2569","Vadodara","908113","P1012","Shampoo_200ml","PersonalCare","3","160","0","480","Card","Express","Delivered","V0011","Vendor_11","","","N","0"
"7112","2024-01-21","C006512","Customer_6512","Patna","184667","P1032","Mayonnaise_250g","Grocery","2","111","0","222","UPI","Standard","Delivered","V0096","Vendor_96","","4","N","3"
"7113","2024-01-24","C003394","Customer_3394","Patna","416069","P1043","OlivesJar","Grocery","1","214","0","214","Wallet","Express","Delivered","V0047","Vendor_47","","","N","1"
"7114","2025-05-16","C005014","Customer_5014","Rajkot","504710","P1004","Bananas_1kg","Fruits","1","169","0","169","Wallet","Express","Delivered","V0171","Vendor_171","","","N","1"
"7115","2025-09-20","C002723","Customer_2723","Kanpur","842332","P1033","SoyaChunks_500g","Grocery","1","208","0","208","COD","Standard","Delivered","V0154","Vendor_154","","5","N","3"
"7116","2024-04-21","C001795","Customer_1795","","494266","P1001","Almonds_1kg","Grocery","2","204","0","408","Wallet","Standard","Delivered","V0167","Vendor_167","","4","N","1"
"7117","2024-12-03","C001661","Customer_1661","Surat","","P1011","Toothpaste_100g","PersonalCare","1","225","0","225","Card","Standard","Delivered","V0068","Vendor_68","","4","N","1"
"7118","2025-11-17","C003691","Customer_3691","Gwalior","162232","P1043","OlivesJar","Grocery","1","179","0","179","Card","Standard","Delivered","V0145","Vendor_145","","4","N","4"
"7119","2024-08-03","C004540","Customer_4540","Jodhpur","642182","P1014","Detergent_2kg","Household","2","213","0","426","Wallet","Standard","Delivered","V0067","Vendor_67","","4","N","4"
"7120","2025-10-24","C004104","Customer_4104","Coimbatore","977016","P1006","WholeWheatAtta_5kg","Grocery","2","162","0","324","UPI","Standard","Processing","V0150","Vendor_150","","","N","1"
"7121","2024-11-08","C000770","Customer_770","Jammu","956263","P1022","Tea_250g","Beverages","1","151","0","151","NetBanking","Standard","Delivered","V0026","Vendor_26","","","N","3"
"7122","2025-10-11","C003215","Customer_3215","Jalandhar","809465","P1015","FloorCleaner_1L","Household","2","235","0","470","UPI","Standard","Delivered","V0161","Vendor_161","","","N","1"
"7123","2024-10-13","C000516","Customer_516","Nagpur","123904","P1014","Detergent_2kg","Household","1","211","0","211","UPI","Standard","Delivered","V0168","Vendor_168","","","N","2"
"7124","2024-04-11","C004067","Customer_4067","Amritsar","450953","P1022","Tea_250g","Beverages","3","162","0","486","NetBanking","Standard","Delivered","V0155","Vendor_155","","","N","2"
"7125","2024-06-08","C003580","Customer_3580","Amritsar","330066","P1016","RiceCooker","Appliances","1","1934","0","1934","UPI","Standard","Delivered","V0016","Vendor_16","","","N","2"
"7126","2025-01-17","C000598","Customer_598","Ludhiana","620356","P1045","SurgicalGloves","Household","3","187","0","561","NetBanking","Standard","Processing","V0125","Vendor_125","","","N","2"
"7127","2025-06-10","C003937","Customer_3937","Bhubaneswar","823126","P1038","IceCream_500ml","Frozen","1","429","0","429","NetBanking","Standard","Cancelled","V0165","Vendor_165","","","N","4"
"7128","2024-10-05","C006223","Customer_6223","Durgapur","140665","P1026","Juice_1L","Beverages","2","109","48","170","COD","Standard","Delivered","V0184","Vendor_184","SAVE20","4","N","3"
"7129","2024-06-05","C001749","Customer_1749","Ranchi","427026","P1023","Coffee_200g","Beverages","3","119","66","291","COD","Express","Returned","V0159","Vendor_159","ZP100","","Y","0"
"7130","2025-04-10","C007440","Customer_7440","Asansol","239536","P1014","Detergent_2kg","Household","2","257","0","514","Wallet","Standard","Delivered","V0132","Vendor_132","","","N","4"
"7131","2024-10-22","C006639","Customer_6639","Ranchi","633335","P1008","Sugar_1kg","Grocery","2","200","0","400","NetBanking","Standard","Delivered","V0164","Vendor_164","","4","N","2"
"7132","2025-02-07","C006345","Customer_6345","Gorakhpur","751868","P1047","LipBalm","PersonalCare","2","159","0","318","Card","Express","Delivered","V0017","Vendor_17","","5","N","1"
"7133","2024-09-29","C002173","Customer_2173","Nellore","613858","P1005","Apple_1kg","Fruits","2","96","48","144","NetBanking","Standard","Out for Delivery","V0105","Vendor_105","ZP100","","N","2"
"7134","2025-09-29","C007460","Customer_7460","Gaya","280850","P1027","Cereal_500g","Grocery","2","207","72","342","COD","Standard","Processing","V0067","Vendor_67","ZP100","","N","2"
"7135","2024-07-17","C000194","Customer_194","Bengaluru","268210","P1044","Pickle_500g","Grocery","1","272","61","211","COD","Standard","Delivered","V0087","Vendor_87","SAVE20","","N","2"
"7136","2024-04-18","C001775","Customer_1775","Chandigarh","280271","P1013","BathSoap_75g","PersonalCare","1","133","22","111","COD","Standard","Delivered","V0073","Vendor_73","ZP100","","N","3"
"7137","2025-09-01","C002657","Customer_2657","Indore","714359","P1030","Pasta_500g","Grocery","1","161","0","161","COD","Express","Delivered","V0116","Vendor_116","","","N","1"
"7138","2025-06-03","C000422","Customer_422","Jalandhar","652962","P1005","Apple_1kg","Fruits","2","162","0","324","NetBanking","Standard","Delivered","V0169","Vendor_169","","","N","1"
"7139","2024-01-17","C007349","Customer_7349","Agra","127913","P1038","IceCream_500ml","Frozen","2","374","112","636","UPI","Standard","Delivered","V0177","Vendor_177","NEWUSER50","","N","2"
"7140","2025-05-10","C006102","Customer_6102","Patna","395039","P1011","Toothpaste_100g","PersonalCare","2","227","0","454","UPI","Standard","Delivered","V0029","Vendor_29","","5","N","4"
"7141","2024-10-21","C005777","Customer_5777","Bengaluru","425372","P1025","ChocolateBar","Snacks","3","71","12","201","UPI","Standard","Delivered","V0119","Vendor_119","ZP100","4","N","4"
"7142","2025-06-22","C003351","Customer_3351","Meerut","190125","P1037","EnergyDrink_500ml","Beverages","1","93","0","93","NetBanking","Express","Delivered","V0200","Vendor_200","","4","N","0"
"7143","2024-10-09","C002077","Customer_2077","Mumbai","518061","P1021","FrozenFish_1kg","Frozen","2","334","142","526","Wallet","Standard","Delivered","V0135","Vendor_135","FREESHIP","4","N","2"
"7144","2024-09-13","C001398","Customer_1398","Agra","983539","P1007","OliveOil_500ml","Grocery","1","206","0","206","Card","Standard","Delivered","V0003","Vendor_3","","4","N","2"
"7145","2024-04-12","C005617","Customer_5617","Tirupati","198280","P1036","Soda_330ml","Beverages","2","101","0","202","Card","Standard","Delivered","V0157","Vendor_157","","","N","4"
"7146","2024-01-27","C006561","Customer_6561","Mangalore","327861","P1005","Apple_1kg","Fruits","1","133","0","133","NetBanking","Standard","Delivered","V0041","Vendor_41","","","N","2"
"7147","2024-03-28","C000918","Customer_918","Ludhiana","169611","P1042","Maggie_2pack","Snacks","2","84","0","168","NetBanking","Standard","Delivered","V0027","Vendor_27","","5","N","2"
"7148","2024-07-18","C000368","Customer_368","Noida","164417","P1005","Apple_1kg","Fruits","2","135","0","270","Card","Standard","Returned","V0158","Vendor_158","","","Y","1"
"7149","2025-02-06","C006755","Customer_6755","Chennai","151684","P1040","SweetsBox","Bakery","2","62","8","116","UPI","Standard","Delivered","V0046","Vendor_46","NEWUSER50","","N","1"
"7150","2024-04-26","C003916","Customer_3916","Aligarh","430120","P1010","Eggs_12pc","Dairy","2","148","0","296","UPI","Express","Delivered","V0026","Vendor_26","","","N","2"
"7151","2024-06-25","C000244","Customer_244","Chandigarh","935760","P1025","ChocolateBar","Snacks","3","92","0","276","UPI","Standard","Cancelled","V0059","Vendor_59","","","N","2"
"7152","2025-09-05","C003248","Customer_3248","Tirupati","471528","P1012","Shampoo_200ml","PersonalCare","1","142","0","142","NetBanking","Express","Delivered","V0124","Vendor_124","","5","N","2"
"7153","2025-03-19","C002137","Customer_2137","Kolhapur","627133","P1001","Almonds_1kg","Grocery","1","281","0","281","Card","Standard","Delivered","V0171","Vendor_171","","","N","2"
"7154","2025-04-26","C003492","Customer_3492","Jaipur","972636","P1027","Cereal_500g","Grocery","2","173","0","346","NetBanking","Express","Delivered","V0103","Vendor_103","","5","N","1"
"7155","2025-04-02","C007082","Customer_7082","Varanasi","518434","P1007","OliveOil_500ml","Grocery","2","180","0","360","UPI","Express","Delivered","V0156","Vendor_156","","5","N","1"
"7156","2024-03-15","C002913","Customer_2913","Chandigarh","244414","P1035","CookingGasRefill","Household","2","198","0","396","UPI","Express","Processing","V0145","Vendor_145","","","N","1"
"7157","2025-10-13","C001482","Customer_1482","Kolkata","419547","P1020","Chicken_1kg","Meat","2","364","0","728","NetBanking","Standard","Delivered","V0075","Vendor_75","","5","N","1"
"7158","2024-12-25","C007915","Customer_7915","Mumbai","696206","P1015","FloorCleaner_1L","Household","2","176","0","352","UPI","Standard","Delivered","V0162","Vendor_162","","","N","1"
"7159","2025-11-01","C006229","Customer_6229","Meerut","357592","P1050","Handwash_250ml","Household","2","201","0","402","Wallet","Standard","Delivered","V0193","Vendor_193","","5","N","2"
"7160","2025-07-19","C005100","Customer_5100","Rajkot","174459","P1040","SweetsBox","Bakery","2","88","0","176","NetBanking","Standard","Delivered","V0058","Vendor_58","","","N","1"
"7161","2024-10-20","C004045","Customer_4045","Ahmedabad","128639","P1048","BabyDiapers","Baby","1","332","0","332","NetBanking","Standard","Delivered","V0055","Vendor_55","","5","N","2"
"7162","2025-01-16","C007490","Customer_7490","Kanpur","486892","P1003","Paneer_200g","Dairy","1","119","0","119","Card","Standard","Delivered","V0111","Vendor_111","","4","N","4"
